,Price,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,predictions,Norm_Food
146,0.41901408450704225,0.5483870967741935,Thane West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,75.5,31.6
147,0.7323943661971831,0.6526881720430108,Thane West,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,80.0,58.6
148,0.7323943661971831,0.8811827956989248,Thane West,3,1,1,1,0,0,0,1,1,1,0,1,0,1,1,80.0,58.6
149,0.49295774647887325,0.6720430107526881,Thane West,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,80.0,39.4
150,0.7922535211267606,0.9865591397849462,Thane West,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,80.0,63.4
151,0.3345070422535211,0.5645161290322581,Thane West,2,0,1,1,0,0,0,0,1,1,0,0,1,0,1,79.5,26.6
152,0.5105633802816901,0.717741935483871,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,80.0,40.8
153,0.19362676056338027,0.26881720430107525,Thane West,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,80.0,15.5
154,0.6373239436619719,0.6198924731182796,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,80.0,51.0
155,0.38380281690140844,0.3763440860215054,Thane West,2,1,1,1,0,0,0,1,1,1,1,1,0,0,1,78.5,30.1
156,0.4753521126760563,0.5005376344086021,Thane West,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,72.0,34.2
157,0.39436619718309857,0.3634408602150538,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,75.0,29.6
158,0.5211267605633803,0.4731182795698925,Thane West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,72.0,37.5
159,0.4788732394366197,0.6129032258064516,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,1,1,80.0,38.3
160,0.9823943661971831,0.6693548387096774,Thane West,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,80.0,78.6
161,0.5352112676056338,0.39731182795698927,Thane West,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,76.5,40.9
162,0.5422535211267606,0.38225806451612904,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,76.5,41.5
163,0.676056338028169,0.4639784946236559,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,75.5,51.0
164,0.7570422535211268,0.5440860215053763,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,75.2,56.9
165,0.5633802816901409,0.39301075268817204,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,75.5,42.5
166,0.7112676056338029,0.5209677419354839,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,75.2,53.5
167,0.7535211267605634,0.532258064516129,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,74.8,56.4
168,0.45422535211267606,1.0,Thane West,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1,80.0,36.3
169,0.20774647887323944,0.33978494623655914,Thane West,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,80.0,16.6
170,0.28169014084507044,0.524731182795699,Thane West,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,80.0,22.5
171,0.22887323943661972,0.21505376344086022,Thane West,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,80.0,18.3
172,0.38380281690140844,0.47096774193548385,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,75.0,28.8
173,0.49295774647887325,0.6112903225806452,Thane West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,80.0,39.4
174,0.2007042253521127,0.26129032258064516,Thane West,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,77.0,15.5
175,0.3873239436619718,0.5376344086021505,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,78.5,30.4
176,0.5211267605633803,0.6989247311827957,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,80.0,41.7
177,0.3485915492957746,0.421505376344086,Thane West,2,1,1,1,1,0,0,1,1,1,1,1,0,0,1,79.0,27.5
178,0.4753521126760563,0.6161290322580645,Thane West,3,1,1,1,1,0,0,1,1,1,1,1,0,0,1,80.0,38.0
179,0.48943658450704225,0.4838709677419355,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,71.0,34.7
180,0.4154929577464789,0.5290322580645161,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,78.0,32.4
181,0.29577464788732394,0.5483870967741935,Thane West,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1,80.0,23.7
182,0.5809859154929577,0.671505376344086,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,80.0,46.5
183,0.41901408450704225,0.785483870967742,Thane West,3,1,1,1,0,0,0,1,1,1,1,0,0,0,1,80.0,33.5
184,0.43309859154929575,0.5612903225806452,Thane West,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,77.0,33.3
185,0.3387323943661972,0.5860215053763441,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,79.5,26.9
186,0.38028169014084506,0.5645161290322581,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,79.0,30.0
